"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","TAVG"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-11",,,,,"0.19","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-12",,,,,"0.18","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-13",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-14",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-15",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-16",,,,,"0.83","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-17",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-18",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-19",,,,,"0.21","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-20",,,,,"0.02","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-21",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-22",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-23",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-24",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-25",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-26",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-27",,,,,"0.03","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-28",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-29",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-30",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-31",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-01",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-02",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-03",,,,,"1.62","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-04",,,,,"2.29","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-05",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-06",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-07",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-08",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-09",,,,,"0.01","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-10",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-11",,,,,"0.03","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-12",,,,,"1.18","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-13",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-14",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-15",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-16",,,,,"0.04","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-17",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-18",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-19",,,,,"0.33","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-20",,,,,"0.14","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-21",,,,,"0.18","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-22",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-23",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-24",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-25",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-26",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-27",,,,,"0.69","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-28",,,,,"0.03","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-29",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-30",,,,,"0.01","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-01",,,,,"0.00","0.0",
